MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,
59.0310,75.0589,5633.8173,37.7246,84873.0018,21.1183,71.2931,1.3341,-1.0970,0.7287,-0.3927,-1.0089,0.9151,-0.0526,73.8224,97.4808,9502.4949,32.4838,84365.4639,15.5000,61.2000,1.5549,-1.2564,0.7763,-0.3945,0.2834,-0.7487,-0.0157,HC
55.1800,70.7224,5001.6107,38.0261,79109.4149,20.7519,68.9223,1.3353,-1.0874,0.7291,-0.3899,-0.3178,0.5518,-0.1020,60.4206,78.9325,6230.3309,33.4502,69482.0901,15.5812,55.9619,1.5316,-1.2088,0.7449,-0.3716,0.4044,-0.9917,-0.6470,HC
35.6308,55.0735,3033.0761,36.9815,56597.5968,15.3500,43.4000,1.2244,-1.0233,0.6655,-0.4062,-4.3317,0.1642,-0.5930,54.5434,81.1759,6589.5209,28.7932,61428.3419,11.3727,43.0862,1.5808,-1.2656,0.7726,-0.3640,12.9792,56.9549,4.6523,HC
49.7007,64.7002,4186.1061,37.5752,73143.6789,21.3534,64.7619,1.2728,-1.0581,0.6997,-0.4113,-2.2531,0.4281,-0.2590,61.0506,84.2213,7092.9581,32.7354,72830.5917,15.4038,55.9821,1.5378,-1.2297,0.7638,-0.3693,7.5856,11.0737,2.0116,HC
39.5495,51.0264,2603.6671,38.0359,55524.4559,19.6509,56.9077,1.3584,-1.1077,0.7523,-0.4133,-0.1147,0.4953,0.0659,40.7925,52.3365,2739.1040,33.4166,52297.4997,15.0925,46.7766,1.4616,-1.1912,0.7992,-0.3910,0.2068,-0.8333,-0.4587,HC
38.6588,50.6901,2569.4845,36.0220,54481.5871,18.3960,55.0376,1.3709,-1.1223,0.7548,-0.4172,-0.1038,0.3337,-0.1028,38.5881,49.3696,2437.3011,30.7962,48531.5421,14.0782,43.6373,1.4740,-1.1864,0.7564,-0.3712,0.3997,-0.4967,-0.3853,HC
41.3269,55.6606,3098.1018,37.9760,61494.4062,19.7494,58.9474,1.2906,-1.0177,0.6380,-0.3524,-4.0375,0.7370,-0.5426,72.8003,103.3799,10687.3945,31.6633,83073.9390,15.1880,58.9975,1.6308,-1.3822,0.8612,-0.4087,9.9867,51.6823,7.8488,HC
45.4298,57.7652,3336.8122,36.2281,46031.2479,18.1582,59.7276,1.3808,-1.0690,0.6920,-0.3707,0.0659,0.2732,0.0689,47.6228,61.7142,3808.5932,35.2711,42777.5768,14.0523,49.0850,1.5102,-1.1901,0.7736,-0.3830,-0.0663,-1.0137,-0.0304,HC
53.9647,68.8957,4746.6085,40.0299,77543.9458,20.8479,66.2843,1.3169,-1.0705,0.7270,-0.4119,-3.3738,0.2310,-0.1053,85.8202,111.9768,12538.8096,33.5500,102959.3878,16.6083,68.8844,1.5721,-1.3387,0.8457,-0.4188,7.5552,12.6707,4.1207,HC
48.2944,62.1175,3858.5872,38.0619,67667.7211,19.8401,61.4193,1.3412,-1.0931,0.7218,-0.4124,-0.5398,0.4656,0.0100,71.8454,94.1751,8868.9341,33.6168,83847.6230,16.4665,62.0621,1.5439,-1.2759,0.8379,-0.4318,0.4761,-1.0435,-0.0513,HC
