MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
27.9818,35.2246,1240.5969,43.6000,12472.0515,26.4529,80.1603,1.0050,-0.8258,0.6184,-0.3547,8.4431,-1.6001,1.2640,71.7823,92.9239,8634.8097,41.6000,30530.3769,26.8537,95.5912,1.0605,-0.8581,0.4725,-0.3321,-6.1244,-2.8116,-1.1941,PR,20
30.2037,38.9268,1515.2919,44.4000,13510.6671,28.6573,82.5651,1.0100,-0.7917,0.6497,-0.4239,4.3936,-0.8894,-0.0604,71.1623,91.4091,8354.3143,41.4000,29771.6852,28.2565,95.3908,1.0680,-0.8673,0.4943,-0.3713,-3.4337,0.1042,-2.3157,PR,20
34.8101,45.0713,2031.3773,44.0000,13971.7942,26.4529,84.1683,1.1170,-0.8216,0.6090,-0.3738,2.6942,-0.4477,0.2551,64.2761,84.3307,7111.6678,43.6000,27383.9903,28.6573,93.5872,1.0583,-0.8868,0.5378,-0.3789,0.9503,1.3147,-1.4477,PR,20
32.7992,42.6818,1821.7345,43.2000,13226.8583,25.6513,84.1683,1.1667,-0.9062,0.6330,-0.3692,0.5053,-0.1369,-0.7566,66.8380,91.6797,8404.2725,42.0000,28213.7909,27.8557,93.5872,1.2010,-1.1109,0.6423,-0.3759,2.0923,0.0505,-0.2778,PR,20
28.4933,37.5617,1410.8329,44.8000,12150.1840,27.6553,82.1643,1.0718,-0.8268,0.6290,-0.4126,-1.8000,0.0117,-0.9497,75.0356,102.4228,10490.4055,40.6000,31807.3206,29.0581,94.9900,1.1555,-1.0637,0.5946,-0.3979,-1.7299,-0.5550,-0.6638,PR,20
31.4715,43.0230,1850.9387,42.0000,12377.0011,26.2525,81.3627,1.1633,-0.8543,0.6263,-0.4049,-2.0173,0.4162,0.0389,84.6983,114.1983,13041.2431,39.0000,37586.7836,30.2605,96.3928,1.0406,-0.9432,0.5609,-0.4238,-5.5303,-1.6796,-1.3082,PR,20
34.3044,45.6383,2082.8555,42.4000,13524.8788,26.6533,81.9639,1.1751,-0.9164,0.6658,-0.4038,-0.6320,-0.1468,-0.5790,90.9477,120.0216,14403.4707,39.2000,39404.2963,28.8577,96.5932,1.0874,-0.9647,0.5776,-0.3967,-3.7181,-0.7757,-0.5969,PR,20
36.7501,48.7240,2374.0004,43.8000,15657.1511,27.2545,83.7675,1.0000,-0.8103,0.6336,-0.3985,0.7152,-0.4980,-0.8847,83.5423,110.2414,12152.7148,43.6000,36368.6436,29.6593,94.7896,1.0401,-0.8398,0.4651,-0.3385,-1.4438,1.6604,-0.0917,PR,20
36.2207,49.4713,2447.4074,41.2000,15274.4541,26.2525,83.7675,1.0279,-0.8131,0.6028,-0.3889,0.5735,-0.0945,-0.6113,78.8259,104.1104,10837.8481,42.6000,35259.9910,31.4629,94.3888,0.9785,-0.7748,0.4148,-0.3458,-0.3095,1.2358,-0.2587,PR,20
35.4209,47.6679,2272.0296,40.2000,13769.4769,23.6473,80.1603,1.1867,-0.8919,0.6072,-0.3565,0.0796,-0.2758,-0.5679,70.0776,91.5886,8388.4422,40.4000,30717.9607,29.0581,95.3908,1.0060,-0.7964,0.4753,-0.4001,1.0460,-0.7085,-0.4160,PR,20
36.5795,47.1646,2224.2592,41.2000,13911.8238,21.6433,81.9639,1.1359,-0.8025,0.5869,-0.3733,-0.1458,-1.0916,-0.8333,63.1911,85.1921,7257.6066,41.0000,27212.0293,25.4509,94.1884,1.0792,-0.8771,0.5188,-0.3390,1.0074,-0.7677,-0.4014,PR,20
34.1085,43.7665,1915.4877,42.6000,13179.9492,23.2465,83.7675,1.0808,-0.7219,0.4961,-0.3541,-0.8271,-0.6754,-0.3890,65.8375,89.3490,7982.9762,41.0000,28968.2871,27.2545,91.5832,1.1419,-1.0156,0.5823,-0.3039,0.6201,-0.2527,-0.4208,PR,20
34.7534,45.4886,2069.1181,40.8000,13000.9726,24.0481,82.5651,1.1997,-0.8394,0.5204,-0.3162,-0.7821,0.3805,0.2110,63.5813,85.2530,7268.0687,41.8000,28684.2709,31.0621,93.3868,1.1006,-0.9698,0.5350,-0.3044,0.8972,-0.2557,-0.4655,PR,20
35.8676,46.2810,2141.7079,42.0000,13580.2201,24.4489,82.7655,1.2594,-0.9839,0.6677,-0.3351,-0.6278,0.2055,-0.1002,63.2516,84.7721,7186.3047,41.8000,26674.1562,28.0561,94.9900,1.0654,-0.8615,0.5024,-0.3530,0.7513,-0.5896,-0.1967,PR,20
35.0245,45.7349,2091.6710,44.2000,12882.6738,23.4469,83.5671,1.2853,-0.9779,0.6776,-0.3373,-0.4758,-0.1089,-0.2394,74.9791,100.3170,10062.9485,42.4000,31137.0586,25.0501,95.1904,1.1154,-0.9626,0.5475,-0.3714,-1.5870,-0.7912,-0.1446,PR,20
8.9036,11.8157,139.5531,27.4000,3142.1607,13.2265,31.6633,1.2129,-0.9046,0.6734,-0.3760,0.0408,0.0326,-0.0269,16.3036,21.9650,482.4437,36.6000,6403.8617,21.0421,70.1403,1.2259,-0.9933,0.5788,-0.2969,6.1855,-15.7957,0.8955,PR,21
16.6618,22.6873,514.7108,28.0000,5335.6904,15.0301,53.5070,1.5374,-1.3280,0.8697,-0.3883,2.3763,0.4122,-0.5524,16.8148,25.6758,659.2472,38.2000,7442.1884,23.6473,72.9459,0.8257,-0.6497,0.4185,-0.3374,-0.6966,-8.5538,1.6770,PR,21
22.0168,28.5639,815.8906,30.4000,6991.9488,16.8337,67.3347,1.5274,-1.3060,0.8110,-0.3507,1.5826,1.1181,-0.7711,13.0990,21.6189,467.3712,38.8000,6308.5920,26.6533,66.7335,0.6891,-0.6243,0.3750,-0.3572,-17.3514,-1.9359,2.8464,PR,21
18.6531,25.2297,636.5022,32.6000,6335.8791,17.4349,61.3226,1.4003,-1.1543,0.7513,-0.3776,-0.7388,0.7709,-0.3893,11.5860,15.3144,234.4744,35.4000,5020.0599,27.4549,66.7335,1.0336,-0.8004,0.4663,-0.2945,-32.1079,-2.1330,5.7039,PR,21
15.5942,20.7810,431.8408,32.4000,5468.9968,18.8377,55.5110,1.3525,-1.1161,0.8027,-0.4322,19.0216,-2.1428,-0.3945,13.2265,17.6281,310.7394,36.2000,5674.2893,26.0521,69.7395,1.0380,-0.8238,0.4926,-0.3362,-32.8667,-2.0488,4.8716,PR,21
15.0571,19.7963,391.8442,34.4000,5257.9816,20.2405,56.9138,1.3796,-1.1649,0.8095,-0.4298,34.1929,-4.8876,0.2802,15.6735,20.9140,437.3181,40.0000,7140.6367,28.2565,73.5471,1.0207,-0.8990,0.4963,-0.3212,-23.6406,-3.0101,1.0200,PR,21
12.4308,16.6136,276.0106,34.0000,4381.0511,16.6333,49.8998,1.3305,-1.0560,0.6875,-0.3476,28.1153,-5.6197,2.5889,20.9343,28.7229,824.9421,42.8000,9878.4290,30.6613,80.9619,0.9830,-0.8217,0.4649,-0.3210,-31.6978,-7.3043,-1.8031,PR,21
10.0663,12.9925,168.8033,29.6000,3579.0836,15.2305,42.6854,1.3108,-0.9924,0.5896,-0.2659,27.1711,-5.9255,4.2656,27.3300,36.4130,1325.8257,44.6000,12785.7662,31.2625,86.3727,1.0311,-0.9157,0.5884,-0.4086,-33.7306,-11.2196,-0.2442,PR,21
10.5186,13.8950,193.0721,28.2000,3647.1588,15.6313,42.8858,1.3719,-1.0701,0.6556,-0.3264,21.9875,-3.5960,2.9785,30.2734,40.6282,1650.5394,44.4000,13821.7230,30.4609,87.9760,1.0817,-0.9662,0.6291,-0.4205,-14.2149,-7.8251,1.1169,PR,21
12.3903,16.8360,283.4493,33.0000,4383.0487,16.8337,47.8958,1.3888,-1.1689,0.7692,-0.3727,14.2212,-0.4212,0.6738,31.9032,42.8036,1832.1216,42.4000,14286.5384,29.0581,89.5792,1.0790,-0.9279,0.5595,-0.3792,-3.2842,-2.9204,-0.5281,PR,21
14.2472,18.8109,353.8476,37.4000,5810.3546,23.2465,61.5230,1.1930,-0.9777,0.6432,-0.3308,19.6925,-1.4356,1.0615,36.6862,49.5385,2454.0558,42.2000,15964.3183,29.8597,89.9800,1.1176,-0.9553,0.5583,-0.3804,-3.1973,-1.3104,-1.2656,PR,21
16.5730,21.1685,448.0970,37.8000,6915.7704,25.6513,66.5331,1.0708,-0.8286,0.5612,-0.3288,15.8675,-1.8893,2.1185,37.3460,50.7425,2574.5407,44.6000,16103.2452,29.6593,87.7756,1.0433,-0.8653,0.5435,-0.4016,-2.6854,-0.9385,-1.5752,PR,21
17.6013,22.0982,488.3103,41.6000,7211.0556,25.4509,66.9339,1.0346,-0.7529,0.5259,-0.3371,3.2308,-0.0457,1.2831,31.1183,41.0452,1684.7067,43.4000,13914.9130,28.0561,86.9739,0.9648,-0.8267,0.5297,-0.4139,0.6277,-0.4080,-0.9474,PR,21
18.6073,24.1577,583.5614,45.6000,7879.9698,26.0521,69.9399,0.9245,-0.5927,0.4635,-0.3533,0.7689,-0.1036,0.0747,28.8344,37.7269,1423.3196,43.4000,13015.2902,29.0581,87.5752,0.9872,-0.8122,0.5490,-0.4544,1.4773,-0.1726,0.0017,PR,21
20.1594,26.4754,700.9448,42.8000,8178.9945,25.8517,70.7415,0.9888,-0.6587,0.4776,-0.3459,1.0852,-0.8146,-0.7132,30.3718,41.1397,1692.4280,43.4000,13711.5936,29.8597,86.1723,1.0009,-0.8089,0.4892,-0.3881,-0.1130,-0.1972,-0.2162,PR,21
18.5627,24.6684,608.4716,39.4000,7717.2809,27.4549,70.5411,1.1340,-0.8859,0.5785,-0.3410,-0.1072,-0.1045,-0.4660,38.2885,52.1760,2722.3342,43.0000,17897.4407,29.0581,88.5772,1.0215,-0.8713,0.5790,-0.3735,-1.7516,-0.3370,-0.4537,PR,21
17.5833,23.4786,551.2449,41.6000,7587.4226,26.4529,69.5391,1.0738,-0.8246,0.5775,-0.3259,-1.9090,0.3455,-0.0422,42.3170,56.4873,3190.7996,43.2000,19872.3191,29.4589,91.3828,1.0609,-0.9503,0.6474,-0.3743,-0.9778,-0.2330,-0.4631,PR,21
10.4214,13.7772,189.8070,31.6000,3682.8901,18.0361,42.0842,1.2644,-0.9409,0.6024,-0.3349,24.2973,-5.3174,3.1299,19.9536,27.7145,768.0534,42.0000,9035.2377,29.4589,79.9599,1.0917,-0.9460,0.6130,-0.3820,-36.3032,-3.4349,0.6154,PR,22
12.4320,16.3727,268.0416,32.0000,4361.5430,20.8417,50.7014,1.3065,-0.9993,0.7002,-0.3935,26.5130,-3.4423,3.9631,28.0352,41.8121,1748.1978,42.6000,11565.1155,28.8577,84.9699,1.1391,-0.8700,0.4886,-0.3154,-46.0439,-8.5561,-2.9820,PR,22
13.8360,18.4308,339.6853,35.2000,4947.9699,21.0421,54.7094,1.3028,-0.9903,0.6832,-0.3793,18.7522,-1.0883,2.4681,29.3675,42.9288,1842.8611,41.6000,11391.3435,25.8517,84.1683,1.1338,-0.7889,0.4177,-0.3121,-30.9035,-9.5969,-3.7454,PR,22
12.7154,16.7521,280.6308,39.8000,5220.7185,22.4449,56.3126,1.1267,-0.8579,0.5953,-0.3446,4.0084,-0.2103,1.7671,29.0383,37.7434,1424.5665,41.0000,11595.4909,24.0481,82.7655,1.1019,-0.8377,0.4878,-0.3778,-6.5869,-4.5227,0.3767,PR,22
12.9527,16.7313,279.9276,43.2000,5808.1911,25.4509,61.1222,1.0006,-0.7849,0.5458,-0.3523,1.3685,-0.4240,0.8969,28.3728,36.9111,1362.4237,41.8000,11981.5205,24.2485,84.1683,1.1069,-0.9345,0.5807,-0.4036,-2.5559,-1.6725,0.5151,PR,22
13.4430,17.2594,297.8856,40.0000,5664.7660,23.8477,60.1202,1.0811,-0.8351,0.5955,-0.3456,1.2279,-0.0800,-0.4994,27.5271,35.2654,1243.6299,42.2000,12358.0801,26.4529,87.7756,0.9888,-0.8325,0.5351,-0.4227,-1.9582,-0.6103,-0.7413,PR,22
13.4627,17.1997,295.8279,38.8000,5487.3209,22.8457,59.1182,1.0703,-0.7803,0.6042,-0.3396,0.7293,-0.0613,0.1800,29.1803,38.4426,1477.8341,40.8000,12682.1068,27.2545,87.9760,1.0482,-0.8283,0.5085,-0.3826,-1.0956,-0.6148,0.0067,PR,22
14.9357,19.5194,381.0078,39.8000,5693.6427,22.8457,59.5190,1.0897,-0.7414,0.5891,-0.3983,0.2256,0.0926,0.2169,28.3500,38.1970,1459.0114,42.0000,12082.3708,27.8557,87.1743,1.0812,-0.8393,0.5617,-0.3843,-0.3682,-0.5147,-0.0258,PR,22
15.6186,20.9918,440.6442,40.6000,5944.5683,22.6453,57.5150,1.1256,-0.8016,0.6469,-0.4394,-0.1498,0.4586,-0.0262,26.5965,36.8637,1358.9072,44.8000,12024.0140,30.8617,86.3727,0.9343,-0.6808,0.5178,-0.4382,0.3444,-0.5932,-0.2328,PR,22
16.4480,22.5028,506.3074,42.2000,6677.4359,24.6493,62.1242,1.0550,-0.7255,0.5474,-0.3958,0.0894,0.0820,0.0801,34.8156,50.1544,2514.9501,44.6000,15081.9698,29.6593,86.1723,1.0722,-0.8282,0.5318,-0.3698,-0.9410,-0.4932,-0.0500,PR,22
19.5039,25.1434,632.1869,44.6000,8030.7232,26.6533,70.1403,1.0646,-0.8099,0.5994,-0.3932,3.2572,-0.7680,-0.0765,46.1746,67.7992,4596.5745,43.8000,18414.5578,26.2525,90.3808,1.2055,-0.9168,0.6238,-0.3967,-8.3093,-0.3599,-2.2267,PR,22
20.5736,25.5766,654.0201,43.2000,8477.0901,25.0501,71.9439,1.1003,-0.9160,0.6674,-0.3787,3.0705,-0.5960,-0.0256,51.9280,74.4090,5536.2199,40.4000,21159.0739,27.8557,92.9860,1.1985,-0.9603,0.5637,-0.3622,-7.2980,-0.2265,-2.1298,PR,22
19.8054,26.0399,678.0572,42.0000,8702.7519,27.2545,74.1483,1.0935,-0.8964,0.6312,-0.3933,0.2076,-0.0478,0.0888,55.4893,74.0004,5475.6532,39.2000,23486.7653,30.6613,92.7856,1.1095,-0.9561,0.4577,-0.3393,-1.0294,0.5014,-0.2485,PR,22
20.3389,26.4157,697.7716,43.0000,8998.6200,29.0581,74.3487,1.0343,-0.8123,0.6097,-0.3997,0.0828,-0.0684,-0.3382,52.1639,68.0992,4637.4963,39.4000,22715.9625,28.8577,91.3828,1.0959,-0.9627,0.4499,-0.3208,-1.0799,0.8220,-0.7154,PR,22
19.7427,24.7766,613.8640,43.2000,8521.6295,27.0541,69.7395,0.9983,-0.7770,0.5879,-0.3733,0.1105,0.0165,-0.3196,49.8720,65.7411,4321.7370,40.0000,22622.7990,28.8577,92.1844,1.0050,-0.8424,0.4222,-0.3340,-0.9088,0.1523,-0.5941,PR,22
18.6253,23.9662,574.0675,45.2000,8215.8329,27.0541,70.1403,0.9666,-0.7135,0.5576,-0.3979,0.2012,-0.0349,-0.1735,52.0907,70.1436,4920.0294,40.6000,22761.5844,28.0561,92.3848,1.0264,-0.8152,0.4890,-0.3522,-0.8581,0.0509,-0.4139,PR,22
22.1813,28.9198,836.3399,41.2000,8320.5660,23.4469,70.5411,1.0713,-0.6930,0.5571,-0.4036,-0.1563,0.0812,-0.1669,49.7596,68.8651,4742.3844,41.2000,21347.6005,27.6553,91.5832,1.0255,-0.7628,0.4821,-0.3405,0.0319,0.0272,-0.2776,PR,22
21.6561,28.5787,816.5111,38.8000,7822.9820,21.8437,68.5371,1.1295,-0.7710,0.5679,-0.3913,-0.8259,0.3036,-0.0297,46.7258,67.1027,4501.3547,42.0000,19971.0090,27.0541,90.7816,1.0790,-0.8517,0.4429,-0.3342,1.3232,-0.1209,-0.0399,PR,22
17.3990,22.9385,526.1502,42.4000,7296.9370,24.2485,70.3407,1.0481,-0.7675,0.5103,-0.3342,-1.2835,0.1607,0.0277,52.1178,72.3039,5227.8043,42.0000,22100.1643,27.0541,92.5852,1.1620,-1.0486,0.5784,-0.3814,1.3972,0.4166,0.1389,PR,22
17.8370,23.4238,548.6064,45.4000,7492.0458,26.4529,69.3387,1.0124,-0.7068,0.5250,-0.3275,-0.7634,0.0426,-0.0776,49.9101,68.0187,4625.7838,44.6000,21778.6216,30.6613,92.7856,1.1580,-1.0266,0.5987,-0.3702,0.4418,0.4392,-0.0722,PR,22
19.8769,25.4123,645.6867,45.4000,8173.9351,26.8537,71.7435,1.0711,-0.8027,0.6302,-0.4234,0.4064,-0.0272,-0.1322,47.3739,63.3257,4010.1300,44.6000,21775.2735,32.4649,90.1804,1.0359,-0.9193,0.4847,-0.3504,-1.3089,-0.5187,-0.4101,PR,22
21.8709,27.8613,776.2334,43.6000,9076.6561,26.2525,73.9479,1.0976,-0.8543,0.5978,-0.3646,1.7761,-0.1116,0.0427,52.0370,68.3215,4667.6835,43.2000,24335.0044,31.8637,90.3808,0.9925,-0.9175,0.4478,-0.3310,-3.9996,-1.5842,-1.4822,PR,22
24.9694,32.2942,1042.8192,40.2000,10331.0366,26.4529,75.7515,1.1027,-0.8432,0.6126,-0.3975,2.5301,-0.0509,0.0243,51.6244,66.9949,4488.2987,42.2000,23214.8786,30.6613,91.3828,1.0233,-0.9060,0.5208,-0.3865,-4.2060,-1.5294,-2.2315,PR,22
24.7130,32.0900,1029.7378,41.2000,10058.9187,24.8497,76.9539,1.0997,-0.8212,0.6283,-0.4252,0.8075,0.1592,0.1744,53.6115,68.5469,4698.6825,41.8000,22717.4738,28.2565,90.1804,1.0524,-0.8635,0.5137,-0.3484,-0.7465,-0.2797,-0.8962,PR,22
12.4091,16.1021,259.2786,30.0000,4489.2524,18.6373,50.3006,1.3118,-1.0561,0.6943,-0.3916,37.4882,-5.9351,0.6360,12.2380,16.2986,265.6377,39.2000,5515.2559,26.2525,68.7375,1.0370,-0.8764,0.5707,-0.4240,-46.8663,-11.3998,-0.4382,PR,23
11.0355,14.5876,212.7953,31.8000,3812.1863,15.2305,41.0822,1.3749,-1.1206,0.7739,-0.3956,28.3967,-5.0384,4.4133,10.3970,13.3695,178.7440,41.4000,5063.6037,29.6593,67.7355,0.9269,-0.8317,0.5759,-0.3657,-40.2461,-6.9824,4.2099,PR,23
35.2459,50.0901,2508.9464,31.6000,10081.2748,15.8317,62.1242,1.2607,-0.8800,0.6203,-0.4397,23.8375,-3.9237,4.5960,12.5546,16.0759,258.4312,44.0000,5827.3943,28.2565,73.1463,0.9470,-0.7856,0.4867,-0.3663,-36.2476,-3.7732,2.0841,PR,23
46.8253,56.5583,3198.7563,33.8000,13243.1856,18.0361,81.9639,1.2243,-0.8246,0.5745,-0.4226,26.2706,-4.6110,0.4593,15.4285,19.6792,387.2588,40.6000,6479.4885,26.0521,74.1483,1.1183,-0.9484,0.5895,-0.3706,-37.8089,-4.9648,-2.7382,PR,23
27.5391,33.5810,1127.6666,34.4000,8420.4906,18.2365,73.5471,1.1876,-0.7688,0.5198,-0.3831,20.6996,-4.1971,1.0626,24.3320,39.6111,1569.0129,39.6000,10141.0095,27.6553,79.5591,1.2302,-1.0020,0.6495,-0.3642,-28.4264,-6.5704,-2.6393,PR,23
18.6767,23.7044,561.8892,39.4000,6546.7009,19.6393,67.1343,1.1869,-0.7998,0.5719,-0.3875,13.7069,-1.6916,4.1534,33.0621,47.8721,2291.6495,40.2000,14341.4935,26.6533,85.7715,1.1238,-0.8897,0.5228,-0.3251,-11.1162,-3.1266,-0.7671,PR,23
18.7868,24.6989,610.0281,43.8000,7437.5020,22.4449,68.3367,1.1075,-0.8345,0.5906,-0.3545,13.0004,-1.3396,1.1385,39.1026,50.9371,2594.5241,41.2000,17403.2454,26.2525,90.1804,1.0164,-0.8370,0.5152,-0.3612,-5.0407,0.6635,-0.6097,PR,23
19.0962,24.9959,624.7654,42.6000,8018.4779,25.6513,70.7415,1.0547,-0.8524,0.5704,-0.3655,6.8646,-3.0162,-2.3885,42.9608,57.6258,3320.7189,39.6000,18500.7169,27.4549,91.5832,1.0958,-0.9208,0.5895,-0.3783,-3.6317,-0.2704,-0.5328,PR,23
20.1405,25.2933,639.7053,42.8000,8245.6286,24.2485,73.5471,1.0010,-0.7119,0.4837,-0.3805,2.4188,-3.0791,-2.1262,37.8847,53.3226,2843.2974,40.4000,16148.6541,28.6573,88.7776,1.1260,-0.9288,0.5591,-0.3433,0.5158,-1.2805,-0.6909,PR,23
21.6095,26.5808,706.4154,45.0000,8862.0872,23.6473,74.3487,1.0210,-0.7469,0.5564,-0.3733,1.3437,-1.2352,-0.8007,36.4208,49.8044,2479.6231,44.0000,16398.0141,30.2605,88.9780,1.0055,-0.7931,0.5303,-0.3563,0.6027,-1.8229,-1.0068,PR,23
19.9352,25.5125,650.8849,43.6000,8332.9767,23.6473,70.5411,1.0512,-0.7892,0.6367,-0.3796,-0.6170,0.9841,-0.0944,42.1930,59.5238,3543.0884,45.4000,19417.9633,31.8637,88.9780,1.0218,-0.8842,0.5362,-0.4024,-0.3114,-1.1552,-0.6333,PR,23
20.6004,26.0272,677.3258,41.6000,8081.3566,22.2445,70.1403,1.0742,-0.7855,0.6568,-0.4587,-0.8821,1.5952,-0.3905,43.9888,61.1951,3742.8653,43.2000,19971.8856,29.8597,89.9800,1.0211,-0.8935,0.4688,-0.4009,0.9700,-0.0851,-0.3202,PR,23
23.2255,29.0435,843.4869,44.4000,9866.1656,24.4489,76.3527,1.0601,-0.8821,0.7150,-0.4291,1.0299,0.5073,-0.2201,37.6230,50.3854,2538.6338,41.8000,16529.4103,27.4549,90.7816,1.0316,-0.8685,0.4437,-0.3721,1.7232,0.2507,-0.3021,PR,23
24.3287,30.7817,947.2252,45.4000,11092.9621,26.0521,79.9599,0.9864,-0.8145,0.6394,-0.3028,2.7758,-0.2671,0.4254,36.1786,47.9584,2299.7769,41.8000,15921.6439,28.0561,88.7776,1.0232,-0.8413,0.4944,-0.3512,1.1438,0.0524,-0.3408,PR,23
22.7919,29.2799,857.1977,44.8000,10564.6575,26.6533,75.7515,0.9692,-0.7945,0.5815,-0.2788,1.3557,0.1247,0.3821,37.8587,49.2434,2424.9129,43.0000,17449.1576,29.6593,88.1764,0.9636,-0.8106,0.5219,-0.3717,0.1245,-0.2005,-0.3227,PR,23
20.9729,27.7486,769.6461,44.4000,9417.3555,26.2525,73.7475,0.9986,-0.7438,0.5963,-0.3654,-0.4964,0.4666,-0.1459,36.1373,46.6160,2172.9068,43.8000,16498.1994,30.4609,89.7796,0.9688,-0.7770,0.4841,-0.3262,-0.4349,-0.2084,-0.0520,PR,23
19.4182,25.2486,637.4929,43.0000,8404.0102,26.8537,72.3447,1.0273,-0.7437,0.5463,-0.3834,-0.8850,0.5590,-0.2322,40.0046,50.9094,2591.6701,42.4000,18066.4053,31.2625,91.9840,1.0442,-0.9010,0.5272,-0.3134,-0.5276,-0.2799,-0.1686,PR,23
18.5212,23.5888,556.4302,39.8000,8215.2732,27.2545,72.5451,1.0210,-0.8162,0.5135,-0.3402,-0.9991,0.4250,-0.2986,40.8597,52.6172,2767.9090,42.4000,18603.7406,30.0601,90.5812,1.0109,-0.8709,0.4797,-0.3010,0.2246,-0.1612,-0.2611,PR,23
18.0724,23.2154,538.9549,40.4000,7797.0276,25.4509,71.1423,1.0340,-0.7891,0.4975,-0.2963,-1.3062,0.4083,-0.2098,36.8771,50.0429,2504.2799,42.4000,15875.1704,26.6533,87.1743,0.9973,-0.7451,0.3943,-0.2875,1.7274,0.1608,-0.1093,PR,23
18.4096,23.7107,562.1901,43.8000,7741.3668,25.6513,68.9379,1.0351,-0.7667,0.5489,-0.3162,-0.5434,0.2818,-0.1125,36.0897,51.2531,2626.5088,40.4000,15251.6049,27.0541,88.5772,1.1021,-0.8595,0.5109,-0.3421,1.7732,0.1500,0.0320,PR,23
17.4951,22.7309,516.6906,45.8000,7677.7357,28.2565,69.7395,0.9940,-0.7370,0.6080,-0.3761,0.3730,-0.0518,0.0414,40.0332,56.3028,3170.0055,41.4000,17920.6549,28.6573,91.7836,1.1017,-0.9491,0.5482,-0.4093,0.2238,0.1321,0.0140,PR,23
4.7961,6.2747,39.3719,32.8000,2426.0420,14.0281,22.8457,0.8773,-0.7105,0.4477,-0.2487,0.0178,-0.0521,0.0526,17.6310,23.3062,543.1808,35.4000,7371.2174,24.4489,70.3407,1.1268,-0.9594,0.6201,-0.4288,-48.6228,-10.9771,-0.7189,PR,24
4.9214,6.4602,41.7344,33.6000,2454.1921,14.6293,24.4489,0.8341,-0.6543,0.4579,-0.2930,0.2298,-0.0110,0.0561,19.9185,25.8098,666.1260,38.8000,8526.6003,26.4529,78.7575,1.0894,-0.9220,0.5716,-0.3628,-59.6779,-12.5476,4.8115,PR,24
8.0418,11.8843,141.2369,34.2000,3032.1778,13.4269,32.6653,1.1655,-0.7902,0.6037,-0.3519,0.1773,0.1238,-0.0253,19.5546,26.5724,706.0889,40.8000,8547.3910,26.6533,76.5531,1.1262,-0.9908,0.6078,-0.3548,-44.4438,-8.0398,7.5412,PR,24
17.4354,25.4603,648.1821,36.4000,5285.6086,15.8317,55.1102,1.4614,-1.1009,0.7675,-0.3675,1.7744,1.0577,-0.2937,20.3133,28.4663,810.2537,43.6000,9197.5510,29.0581,78.9579,1.0977,-0.9845,0.6091,-0.3862,-46.1133,-9.3830,1.5497,PR,24
21.5208,28.8975,835.0651,35.4000,6585.7647,17.2345,66.3327,1.4346,-1.0449,0.6649,-0.3230,3.4458,1.7040,-0.3645,24.1390,33.3914,1114.8498,46.6000,11685.6626,31.2625,84.5691,0.9756,-0.8676,0.5598,-0.3779,-47.1544,-15.7262,-1.8385,PR,24
17.2725,22.4357,503.3043,34.8000,5871.0080,18.6373,61.7234,1.3435,-1.0113,0.6415,-0.3670,28.6973,-1.9907,-0.2496,46.4225,65.6289,4307.1243,42.6000,20998.8540,30.0601,89.5792,1.0428,-0.8903,0.5221,-0.3810,-23.4408,-12.8300,-0.1682,PR,24
17.0340,22.5752,509.6301,33.6000,5723.7397,19.4389,60.3206,1.4428,-1.1902,0.8016,-0.4143,51.7694,-6.0721,0.9971,63.6623,85.4700,7304.9073,39.8000,27067.8098,28.6573,92.7856,1.1358,-0.9456,0.5273,-0.3682,-7.2907,-3.7096,-0.0091,PR,24
17.2001,22.4892,505.7544,32.0000,5542.9722,18.2365,58.9178,1.3978,-1.0886,0.7294,-0.3995,42.7489,-7.4355,4.8559,54.6413,74.1080,5491.9776,42.8000,24228.8595,31.6633,93.1864,1.1375,-0.9828,0.5476,-0.3551,-2.1266,0.0536,-0.5578,PR,24
14.8744,18.8978,357.1270,32.4000,5012.6000,18.0361,56.3126,1.3408,-1.0564,0.7184,-0.4009,29.5547,-6.4999,6.0056,46.6062,62.2145,3870.6424,43.6000,22074.0749,31.6633,91.9840,0.9432,-0.8504,0.4541,-0.3765,0.4335,0.2031,-0.2948,PR,24
15.3861,20.2809,411.3125,36.8000,5625.5105,19.4389,59.5190,1.2300,-0.9454,0.6743,-0.3504,29.9543,-4.3918,2.9029,50.7961,70.4648,4965.0618,43.2000,23594.7668,28.2565,91.3828,0.9572,-0.8057,0.3995,-0.3398,0.0934,0.0765,-0.4278,PR,24
20.1523,26.7176,713.8280,43.0000,7593.6062,21.2425,69.1383,1.1034,-0.7742,0.6192,-0.4202,29.6636,-2.3980,2.8471,58.2140,77.2774,5971.7970,41.4000,25325.5557,26.0521,93.1864,1.0820,-0.9123,0.4692,-0.2991,-0.7736,-1.7374,-0.4391,PR,24
