MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
49.0733,69.6814,4855.4841,35.6000,17248.5347,21.8437,75.7515,1.4832,-1.2606,0.6515,-0.2820,-0.0030,0.1830,-0.2424,22.0258,27.7073,767.6377,51.4000,12423.9861,38.4770,83.9679,0.6449,-0.6605,0.4343,-0.3307,0.0114,0.0405,-0.3160,EF,2
14.1632,19.3691,375.1631,28.6000,4509.7223,12.2244,31.2625,1.3610,-0.9495,0.5848,-0.3582,-0.1834,0.0634,-0.0840,2.8419,3.5814,12.8258,27.2000,1542.5357,9.2184,12.0240,0.6242,-0.4609,0.4002,-0.2856,0.2748,-0.0773,0.0116,EF,3
30.6363,45.8010,2097.6210,26.2000,8771.3294,12.8257,51.5030,1.6144,-1.3107,0.7530,-0.3615,0.0872,0.2865,0.3428,3.4369,4.3733,19.1257,31.0000,1834.8731,14.0281,18.4369,0.6605,-0.5070,0.4483,-0.2922,2.0471,-3.2073,1.4408,EF,3
42.4464,55.8423,3118.3659,30.4000,13124.1617,17.8357,70.7415,1.5077,-1.2453,0.8179,-0.4208,-3.6449,-0.3639,8.9741,5.7977,8.2999,68.8849,30.2000,2285.4429,15.4309,28.0561,1.1584,-0.8063,0.6359,-0.3075,5.2602,-9.7799,13.2622,EF,3
48.8058,64.5293,4162.1663,31.0000,14159.7312,18.0361,72.7455,1.5626,-1.2774,0.8641,-0.4333,-8.9574,-1.9829,28.1087,9.6180,13.1390,172.6171,28.8000,3005.7942,12.8257,36.2725,1.3072,-0.9163,0.6802,-0.3464,6.6511,-13.1394,32.8755,EF,3
59.3754,77.6398,6027.0446,29.8000,16142.3707,16.8337,76.9539,1.6671,-1.3855,0.8157,-0.3459,-6.6696,-3.8244,42.3033,12.9516,16.8683,284.5383,28.6000,3785.7539,13.8277,45.8918,1.3713,-0.9868,0.6753,-0.3643,3.6373,-10.0664,44.6550,EF,3
67.4953,88.9098,7901.6490,32.8000,18424.8342,16.6333,78.5571,1.5946,-1.2697,0.7329,-0.3290,-0.9252,-3.2292,43.6765,14.5643,18.4391,339.9214,28.4000,4108.2479,15.2305,55.3106,1.4554,-1.0558,0.6736,-0.3480,-0.2068,-7.6659,46.5440,EF,3
77.0747,101.1177,10222.1872,34.0000,22780.7521,18.6373,81.3627,1.6098,-1.3316,0.7225,-0.3143,2.3149,-1.2490,39.8494,15.0040,18.8281,354.4919,31.0000,4327.1555,15.2305,58.3166,1.3971,-0.9897,0.7121,-0.3966,0.0310,-7.4014,43.2510,EF,3
80.7412,105.1837,11063.4849,33.0000,26027.3470,20.6413,83.1663,1.5472,-1.2934,0.6769,-0.3166,4.6953,-0.7295,36.5854,15.9690,20.2471,409.9290,34.0000,4943.5424,16.6333,60.3206,1.3419,-0.9496,0.6257,-0.3625,-0.0355,-7.9548,41.4777,EF,3
86.8907,113.6960,12925.5478,31.2000,27785.8186,19.4389,84.1683,1.4385,-1.1016,0.5605,-0.2800,6.2428,-0.2887,28.9992,16.4201,20.9003,436.8170,39.0000,6421.4472,23.4469,68.3367,0.9465,-0.5512,0.3976,-0.3348,-1.2880,-6.4327,35.7951,EF,3
88.1112,115.9047,13432.6597,33.2000,28441.9947,21.0421,86.9739,1.4117,-1.0380,0.5091,-0.2503,5.3489,-0.1516,16.2990,21.9752,29.5207,871.4080,50.0000,12308.0932,35.4709,80.5611,0.5320,-0.4741,0.3634,-0.3511,-1.3860,-3.4729,21.5173,EF,3
70.9581,97.1551,9435.4170,34.8000,23743.1585,22.4449,85.9719,1.3803,-1.0263,0.4683,-0.2211,3.9820,0.5755,7.2687,31.3159,39.8827,1590.6134,53.4000,18330.9637,39.2786,88.7776,0.5861,-0.5505,0.4314,-0.3775,-1.2610,-3.4216,10.9548,EF,3
56.3082,76.0377,5780.6483,32.6000,19762.5216,22.0441,83.1663,1.3672,-1.0347,0.4772,-0.2481,2.9546,0.9280,3.1211,33.1609,42.5118,1807.0432,55.8000,20135.1744,39.6794,91.3828,0.5559,-0.5279,0.4425,-0.3837,-1.7298,-2.4027,5.6829,EF,3
57.9540,74.1337,5495.2342,30.2000,19494.6071,18.8377,79.9599,1.4224,-1.1327,0.5647,-0.2892,1.1192,0.4474,0.6346,30.8911,40.2973,1623.8345,57.2000,19111.3783,38.8778,90.7816,0.4887,-0.4557,0.3708,-0.3551,-1.2295,-0.9242,1.5975,EF,3
55.5603,72.9320,5318.0267,33.6000,19028.3584,19.6393,77.1543,1.4252,-1.1593,0.6346,-0.3385,-0.0297,0.3796,-0.2632,31.8596,40.5858,1647.1776,55.0000,18677.2428,37.2745,89.5792,0.5201,-0.4756,0.3375,-0.3343,0.1512,-0.4526,-0.0591,EF,3
54.8936,74.5551,5558.0415,35.0000,19425.6933,21.6433,79.1583,1.3905,-1.1477,0.6406,-0.3540,-0.1732,0.2997,-0.2453,32.6431,41.3035,1705.9481,56.0000,19353.6364,40.0802,89.7796,0.5305,-0.4640,0.3636,-0.3125,0.3553,-0.2202,-0.2262,EF,3
53.1781,71.0167,5042.5077,32.8000,18282.6634,20.0401,79.3587,1.4419,-1.2030,0.6559,-0.3374,-0.4007,0.2077,-0.3827,31.6771,39.9165,1593.1837,55.4000,18744.9874,38.8778,90.5812,0.5468,-0.4685,0.3726,-0.2770,0.4332,0.0901,-0.4387,EF,3
50.2764,63.7919,4069.3933,31.8000,16974.3158,19.2385,79.9599,1.4626,-1.1838,0.6385,-0.3058,-0.4594,0.1758,-0.4827,31.3982,40.0786,1606.2952,55.6000,18808.7299,41.0822,90.5812,0.5112,-0.5324,0.3346,-0.3497,0.3383,0.0012,-0.4885,EF,3
53.6455,68.0011,4624.0996,31.2000,17489.2565,19.4389,79.3587,1.4496,-1.1860,0.6513,-0.3463,-0.2640,0.2004,-0.2395,29.5969,38.1811,1457.6217,54.2000,17813.4508,41.2826,87.7756,0.5068,-0.5223,0.4117,-0.3678,0.0240,-0.0424,-0.1741,EF,3
49.1063,63.2218,3996.9999,34.0000,15491.2852,18.8377,69.9399,1.4033,-1.1270,0.6676,-0.3619,-0.3199,0.0903,-0.1290,29.5627,38.0501,1447.8023,53.0000,17996.4375,39.4790,88.3768,0.5253,-0.4540,0.3704,-0.3624,0.0514,0.1937,-0.0919,EF,3
47.1957,62.4682,3902.2535,36.0000,15497.0259,19.4389,68.9379,1.3169,-0.9884,0.5442,-0.3054,-0.0465,0.0578,-0.0940,34.1971,43.2855,1873.6234,52.0000,19612.6916,36.6733,91.3828,0.5927,-0.5039,0.2877,-0.2762,-0.2003,0.1218,-0.0361,EF,3
50.9034,68.8683,4739.8772,35.0000,16838.4510,18.8377,72.1443,1.3312,-0.9854,0.4924,-0.2878,0.0177,0.1498,-0.1431,36.9675,46.2211,2136.3397,49.8000,20316.2922,35.0701,91.3828,0.6911,-0.6668,0.3722,-0.3042,-0.1601,0.0293,-0.0581,EF,3
49.2891,66.1473,4375.4244,35.0000,16340.2200,19.0381,73.1463,1.3948,-1.1194,0.6291,-0.3537,0.0166,0.1669,-0.0696,33.8281,43.3192,1876.5439,51.2000,19298.0326,37.8758,89.7796,0.6666,-0.6329,0.3968,-0.3143,0.0548,0.0021,-0.1137,EF,3
45.4827,59.5134,3539.1899,36.8000,16144.9538,22.8457,75.7515,1.3732,-1.1954,0.7601,-0.4370,0.0571,0.1854,-0.0439,31.5214,41.1250,1691.2158,52.4000,19035.8614,38.2766,88.3768,0.5855,-0.5670,0.4198,-0.3324,-0.1006,-0.0431,-0.0533,EF,3
44.1189,61.3373,3762.1605,37.0000,15337.8495,22.4449,72.9459,1.4761,-1.2391,0.7474,-0.3494,-0.1450,0.2489,-0.1664,32.2000,41.5883,1729.5826,52.0000,19166.7227,37.4749,88.5772,0.6046,-0.6013,0.4331,-0.3568,0.1216,-0.0533,-0.1896,EF,3
43.3908,59.8932,3587.1778,34.8000,14832.1357,20.8417,70.3407,1.5306,-1.3212,0.7623,-0.3053,-0.0960,0.2445,-0.0951,34.5609,43.5601,1897.4138,53.8000,20368.6344,38.0762,90.7816,0.5880,-0.5879,0.3988,-0.3444,0.1369,-0.0621,-0.1862,EF,3
42.2314,55.7118,3103.8050,33.4000,14788.5189,22.0441,71.5431,1.4741,-1.2898,0.7397,-0.3262,-0.0444,0.1629,-0.0923,33.1441,42.0254,1766.1328,55.4000,20280.6874,39.4790,92.7856,0.5499,-0.5803,0.3800,-0.3539,0.0007,0.0100,-0.1276,EF,3
47.4925,65.2365,4255.5274,28.4000,12330.3579,14.8297,60.9218,1.7048,-1.5143,0.9993,-0.4577,-3.7876,-0.1826,15.3771,18.9026,22.7547,517.7714,29.6000,5685.9242,19.0381,66.1323,1.2226,-0.8682,0.6486,-0.4637,2.3003,-9.6541,17.0718,EF,4
53.2282,68.4850,4690.1546,31.6000,14011.0572,15.8317,69.3387,1.6013,-1.3444,0.9087,-0.4324,-9.0272,-1.0857,44.5748,14.2885,17.6518,311.5676,27.0000,4170.3761,17.0341,56.3126,1.4155,-1.0355,0.6765,-0.3706,2.6800,-15.6204,47.1922,EF,4
54.7604,69.5925,4842.0636,31.2000,15254.2895,17.2345,75.5511,1.5814,-1.3121,0.8548,-0.4003,-4.5512,-4.2044,58.9229,14.7069,18.7475,351.4655,26.2000,4030.6155,14.2285,53.7074,1.4437,-0.9979,0.6256,-0.3573,-4.9173,-7.3831,58.4301,EF,4
59.1388,77.0033,5928.9887,31.4000,16848.4871,18.2365,76.3527,1.6246,-1.4127,0.9232,-0.4329,3.3163,-5.2770,52.6878,14.9349,19.3607,374.8016,32.0000,4345.4948,15.6313,58.3166,1.3419,-0.8652,0.5887,-0.3834,-12.7755,-3.0326,50.9158,EF,4
68.9890,92.3679,8531.7345,34.6000,21705.1309,20.6413,81.1623,1.5813,-1.3816,0.8603,-0.4037,6.4565,-1.7228,39.8386,13.9793,18.0943,327.3867,40.8000,5310.5177,22.0441,65.5311,1.0058,-0.5576,0.4763,-0.3735,-8.2548,-12.7231,42.7540,EF,4
77.8070,103.6813,10749.7925,33.2000,26052.9264,21.4429,84.5691,1.5775,-1.3718,0.7690,-0.3420,6.9846,-0.7374,25.1561,16.2995,21.1181,445.9686,49.4000,8370.3105,32.0641,75.9519,0.7623,-0.5818,0.5106,-0.3611,-1.1445,-14.6684,33.1972,EF,4
79.4315,106.8533,11416.8969,31.4000,27299.1176,21.6433,83.7675,1.4969,-1.2524,0.6199,-0.2841,5.2131,-0.8310,12.7162,20.2895,25.8893,670.2524,52.6000,10863.6592,33.4669,81.9639,0.7284,-0.6038,0.5123,-0.3828,-0.3971,-8.1914,19.6626,EF,4
75.6003,101.6812,10338.7861,31.6000,27111.2229,22.4449,86.7735,1.4404,-1.2015,0.5926,-0.2939,2.6640,0.7253,4.4307,20.1913,25.5892,654.8066,50.8000,10556.0066,32.6653,80.9619,0.7178,-0.5645,0.5059,-0.4085,-0.8590,-3.9255,7.7151,EF,4
63.2097,83.5109,6973.4497,35.0000,24256.3199,24.6493,86.3727,1.3817,-1.1845,0.5912,-0.2840,1.3585,1.0777,0.7786,17.7670,22.7515,517.6277,52.6000,10062.0652,37.6754,79.7595,0.5825,-0.4646,0.3993,-0.4343,-0.1596,-1.6637,3.3801,EF,4
54.0247,71.0490,5047.9568,39.2000,20544.5761,25.0501,81.7635,1.3319,-1.1167,0.5897,-0.2905,0.3922,0.5248,-0.1687,17.5793,22.7981,519.7146,52.0000,9671.5870,36.2725,77.5551,0.6098,-0.4875,0.3571,-0.3694,0.1234,-1.0811,1.3920,EF,4
55.9586,75.7248,5734.2448,37.2000,19638.4289,21.6433,78.7575,1.3895,-1.1082,0.5751,-0.3101,-0.1028,0.2625,-0.2841,17.7952,23.1842,537.4855,52.2000,9882.2825,36.4729,80.3607,0.6774,-0.5759,0.4229,-0.3081,0.2228,-0.5920,-0.1004,EF,4
57.9491,77.7450,6044.2894,34.6000,20375.0025,20.8417,80.5611,1.4761,-1.2496,0.6451,-0.3074,-0.1485,0.1834,-0.0842,17.2143,22.6332,512.2423,52.4000,9862.3721,37.8758,78.1563,0.6256,-0.5349,0.3987,-0.3096,0.3474,-0.1469,0.1328,EF,4
60.1003,80.7536,6519.0378,32.6000,21783.0302,22.4449,84.1683,1.4999,-1.3317,0.7275,-0.3406,-0.2839,-0.0342,-0.2799,16.7895,21.8168,475.9489,54.0000,9794.3785,38.4770,76.9539,0.5543,-0.5219,0.3659,-0.3068,0.1730,0.1504,-0.2176,EF,4
59.8153,80.8576,6537.9434,30.8000,20292.3918,20.0401,80.3607,1.4623,-1.2133,0.6789,-0.3222,-0.2662,-0.0337,-0.1587,16.7788,21.8518,477.5009,56.0000,10050.0849,36.8737,79.5591,0.5057,-0.4548,0.3545,-0.2979,0.1699,0.1690,-0.2625,EF,4
61.3183,83.5726,6984.2790,33.0000,20568.0605,18.6373,79.3587,1.5119,-1.2494,0.6549,-0.2943,-0.2366,0.1311,0.1204,15.7674,20.6951,428.2871,54.4000,9127.5274,33.2665,76.7535,0.5351,-0.4278,0.3546,-0.3109,0.3366,-0.0751,0.1793,EF,4
61.6934,85.4311,7298.4663,34.4000,21971.7352,20.4409,81.7635,1.4682,-1.2174,0.6091,-0.3001,-0.2227,0.2129,-0.1434,16.5454,21.2525,451.6675,54.6000,9209.8040,36.2725,79.7595,0.5961,-0.4125,0.3725,-0.3758,0.1762,-0.1752,-0.1388,EF,4
55.1973,78.2825,6126.5668,34.6000,19420.7726,22.4449,76.9539,1.3481,-1.0917,0.6007,-0.3206,-0.2154,0.2595,-0.3464,18.0139,22.6535,513.1776,53.8000,10036.1900,36.0721,81.9639,0.5914,-0.4485,0.3943,-0.3988,0.1024,-0.2289,-0.4093,EF,4
52.4054,74.8518,5602.5017,34.0000,19432.2014,23.8477,73.9479,1.4350,-1.2723,0.6810,-0.3114,-0.3620,0.3409,-0.0714,17.4951,22.0906,487.9954,51.8000,9776.8924,33.6673,80.7615,0.6069,-0.5167,0.4216,-0.3755,0.4267,-0.1954,-0.1393,EF,4
56.5483,83.0528,6897.7364,33.4000,19595.3114,20.6413,73.3467,1.6434,-1.4912,0.8065,-0.2917,-0.3326,0.2471,-0.0206,17.3236,21.7203,471.7634,49.8000,9558.1603,34.2685,80.3607,0.6159,-0.5074,0.3886,-0.3315,0.3761,-0.0292,-0.1465,EF,4
52.7929,81.3242,6613.1778,36.6000,18472.7169,21.0421,71.5431,1.6010,-1.4085,0.7651,-0.2910,-0.0692,0.1481,-0.0900,18.2357,22.5116,506.7208,49.2000,10274.2220,36.2725,79.3587,0.5316,-0.5163,0.2993,-0.3262,0.0494,-0.1064,-0.0649,EF,4
45.4955,67.0348,4492.6017,37.4000,16988.7731,22.6453,69.5391,1.4391,-1.2748,0.7066,-0.3187,-0.0475,0.1345,-0.1053,17.4402,21.7058,471.1427,51.4000,10136.5808,38.0762,80.3607,0.5125,-0.5496,0.3195,-0.3483,-0.0346,-0.1839,0.0632,EF,4
41.5731,59.1350,3496.9376,35.2000,15227.9005,21.2425,70.5411,1.4181,-1.2448,0.7049,-0.3530,-0.1955,0.1415,-0.0636,15.6656,19.8585,394.3403,53.4000,9218.6788,38.0762,78.5571,0.5397,-0.5097,0.4247,-0.3451,0.0291,0.0071,-0.0394,EF,4
12.7236,22.5277,507.4964,31.6000,4102.0627,8.6172,21.2425,1.4216,-0.9499,0.5541,-0.3218,-0.1566,0.0278,0.0714,5.5282,6.8429,46.8254,29.8000,2180.5124,14.0281,24.2485,0.9225,-0.5117,0.4992,-0.3590,0.2605,-0.0594,0.1216,EF,5
32.2723,45.8022,2096.9753,30.0000,8776.2047,12.8257,50.9018,1.6192,-1.3252,0.8258,-0.3684,-3.4924,1.2767,7.3223,6.0065,7.6794,58.9710,32.8000,2273.3217,15.0301,29.0581,1.0009,-0.5490,0.5414,-0.3089,3.6492,-6.9091,8.7669,EF,5
50.6797,64.3895,4146.0093,30.6000,13563.2678,15.2305,72.1443,1.6863,-1.4350,0.8887,-0.3731,-12.8531,3.5546,27.9630,8.3465,10.7243,115.0095,31.0000,2469.4651,13.8277,32.8657,1.1703,-0.6346,0.5610,-0.3229,10.9413,-21.1955,32.1141,EF,5
55.7588,71.9308,5173.8849,29.4000,14944.1327,16.8337,74.3487,1.6995,-1.4422,0.8990,-0.4041,-11.2089,0.2476,46.6253,10.6716,13.9052,193.3383,26.2000,2930.1461,13.2265,39.4790,1.3611,-0.8417,0.5254,-0.3045,6.3426,-18.7993,50.1515,EF,5
63.9831,84.7716,7185.4378,28.4000,17171.4978,16.0321,76.7535,1.6858,-1.4156,0.8401,-0.3571,-2.2827,-5.1195,52.1207,14.0334,18.0349,325.2546,26.6000,3897.0708,14.0281,52.5050,1.4792,-1.0869,0.7365,-0.4159,-3.7862,-6.7874,54.6822,EF,5
69.7594,90.1860,8133.2153,31.6000,19613.6074,16.6333,80.7615,1.6007,-1.2534,0.6878,-0.2979,3.0193,-4.9833,48.0666,17.4310,21.2303,450.7230,30.6000,4764.9359,14.4289,59.9198,1.3875,-0.9581,0.6729,-0.3766,-6.4438,-8.7245,51.1033,EF,5
73.3764,93.3562,8714.4970,34.6000,22916.2279,18.2365,83.3667,1.4615,-1.1557,0.6712,-0.3515,6.9508,-2.1267,37.5283,19.5373,24.7454,612.3331,39.8000,7519.8916,22.8457,71.1423,1.0049,-0.6827,0.5474,-0.3473,-3.7021,-12.7850,42.3273,EF,5
77.6848,100.3012,10060.3233,33.2000,26303.3739,18.6373,86.3727,1.4065,-1.1496,0.6167,-0.3308,5.2473,-0.3886,24.3328,21.6285,27.4856,755.4567,49.2000,11003.7323,33.4669,82.9659,0.7847,-0.6227,0.4854,-0.3860,2.0845,-9.2766,30.9415,EF,5
64.5132,86.5482,7490.3210,35.2000,23613.4520,21.0421,82.5651,1.3525,-1.1020,0.5603,-0.2911,2.5860,0.1444,11.2575,21.0469,26.6141,708.2992,50.6000,10950.0821,34.0681,82.5651,0.7788,-0.6213,0.5029,-0.4105,2.7790,-4.2582,16.3435,EF,5
54.5758,71.8550,5163.1159,36.8000,19591.1914,22.0441,79.9599,1.3808,-1.1147,0.6487,-0.3300,1.4976,0.2039,3.4563,18.6744,24.1802,584.6244,48.4000,9613.8398,32.0641,79.1583,0.7896,-0.6142,0.4854,-0.4183,-0.0461,-1.9426,6.0236,EF,5
50.8376,66.4559,4416.1426,38.0000,17754.2665,22.8457,78.9579,1.3859,-1.1203,0.6640,-0.3695,0.8425,0.0969,0.8413,16.4114,21.0369,442.5417,48.2000,8587.2274,34.0681,78.5571,0.7175,-0.5725,0.3983,-0.4202,-0.7896,-0.3949,1.8108,EF,5
49.5710,66.6941,4448.0965,39.4000,18168.3344,22.2445,76.3527,1.3563,-1.1097,0.5650,-0.2633,0.0918,0.3583,-0.1841,15.3523,19.5793,383.3458,48.4000,7742.4909,33.2665,75.9519,0.7760,-0.5920,0.4356,-0.3887,-0.3499,0.0645,0.3276,EF,5
51.1684,70.0687,4909.5525,35.0000,17802.0730,18.0361,76.9539,1.3987,-1.1165,0.5665,-0.2661,0.0110,0.1693,-0.1725,14.7827,19.0298,362.1336,47.8000,7638.8221,32.6653,74.7495,0.7918,-0.6263,0.4401,-0.3600,-0.2625,-0.0748,0.1429,EF,5
47.2131,62.6905,3930.0882,32.0000,16580.0009,20.0401,80.1603,1.4094,-1.1326,0.6291,-0.3243,-0.1672,0.1882,-0.0564,13.1520,16.5947,275.3855,47.6000,7004.5085,31.8637,74.1483,0.7504,-0.6393,0.4135,-0.3112,0.4451,-0.1053,0.2324,EF,5
45.4583,59.1517,3498.8591,34.2000,15944.4186,21.8437,79.5591,1.3698,-1.0728,0.5911,-0.3026,-0.2805,0.2588,-0.2382,12.8934,16.1577,261.0544,47.6000,6667.3353,31.0621,70.9419,0.7495,-0.6439,0.4293,-0.2716,0.4388,-0.1951,-0.1223,EF,5
44.5204,58.6465,3439.1477,36.6000,15234.3418,20.8417,73.1463,1.3401,-0.9974,0.5261,-0.2808,-0.4398,0.0304,-0.5134,13.8194,17.4207,303.4789,44.8000,6640.7912,30.8617,69.3387,0.8399,-0.6532,0.4915,-0.3228,0.4795,0.1503,-0.1040,EF,5
