MAV0,RMS0,VAR0,SSC0,WL0,ZC0,WAMP0,AR1C0,AR2C0,AR3C0,AR4C0,DELTAX0,DELTAY0,DELTAZ0,MAV1,RMS1,VAR1,SSC1,WL1,ZC1,WAMP1,AR1C1,AR2C1,AR3C1,AR4C1,DELTAX1,DELTAY1,DELTAZ1,MOTION,FOLDNO
13.9347,19.1408,366.3703,32.0000,4600.8341,13.4269,36.8737,1.3110,-0.9465,0.6771,-0.4207,-1.7938,11.0143,-30.6788,9.5488,11.7290,137.5690,33.8000,3634.3980,19.8397,42.2846,1.0070,-0.6442,0.5335,-0.4175,3.5960,-0.8045,-33.0448,EE,13
14.6101,19.3915,376.0228,31.2000,4433.9458,11.2224,33.2665,1.3495,-0.9578,0.6649,-0.4054,0.1204,11.9274,-35.1924,8.0253,10.5495,111.2907,39.0000,3632.4981,22.6453,42.4850,0.8975,-0.6050,0.4607,-0.3711,0.4830,0.2265,-37.0786,EE,13
13.3639,17.0013,289.0394,28.4000,4104.7586,12.4248,31.2625,1.3386,-0.9696,0.6671,-0.3421,-2.1034,13.1179,-38.2486,7.1181,9.6292,92.7211,36.4000,3391.1855,23.2465,39.6794,0.9149,-0.6983,0.4764,-0.3419,4.9542,0.1185,-40.9508,EE,13
11.2018,14.7388,217.2301,30.6000,3906.9348,12.0240,28.4569,1.2928,-1.0152,0.7470,-0.3327,-5.6964,16.6275,-40.5628,7.4643,9.7501,95.0637,32.8000,3198.5292,19.8397,36.6733,1.0126,-0.7109,0.4916,-0.3436,11.1739,-2.0819,-45.8720,EE,13
9.2398,12.3970,153.6684,31.6000,3593.9048,11.6232,24.4489,1.1954,-0.9303,0.6097,-0.2529,-1.4707,18.1177,-40.5677,8.2147,10.7818,116.2386,33.4000,3193.7892,17.8357,35.4709,1.1662,-0.8356,0.5584,-0.3611,9.3240,-1.8976,-47.1928,EE,13
12.1130,15.5576,242.0343,27.8000,4112.3519,12.8257,30.6613,1.2372,-0.8901,0.5959,-0.3207,0.0876,2.2415,-5.6552,6.4656,8.2751,68.4738,34.6000,2569.4268,13.2265,27.0541,0.9715,-0.5393,0.4688,-0.3156,1.5328,-0.3961,-6.2772,EE,14
11.9027,15.3961,236.9361,29.0000,3958.5760,12.4248,27.6553,1.2038,-0.8186,0.5863,-0.3094,0.5139,4.3909,-12.3009,6.4444,8.4040,70.6269,34.2000,2602.7159,13.2265,26.4529,1.0075,-0.6297,0.5104,-0.3541,1.6677,-0.0579,-14.2140,EE,14
12.1812,16.1616,261.0436,28.8000,4046.4467,11.4228,29.2585,1.2751,-0.8810,0.6015,-0.3394,-0.9773,7.8637,-19.4580,6.7941,8.9596,80.2491,37.6000,2889.1263,13.4269,30.2605,0.9076,-0.5349,0.4888,-0.4076,3.9158,0.3615,-25.5051,EE,14
13.2512,17.7158,313.8306,28.2000,4349.8102,11.8236,33.0661,1.2794,-0.8803,0.5887,-0.3510,-2.7721,12.3567,-28.5885,7.5513,9.5937,92.0382,39.0000,3185.0188,16.0321,36.2725,0.9479,-0.5662,0.4785,-0.3520,4.3821,-0.8060,-35.4408,EE,14
12.2014,16.0784,258.5107,29.0000,4103.3198,10.6212,29.4589,1.2696,-0.9046,0.6321,-0.3601,-1.7559,14.6887,-35.2483,7.8751,10.0372,100.7457,39.2000,3364.5389,18.6373,42.4850,0.9117,-0.5278,0.4865,-0.2777,2.9480,-0.8964,-40.3138,EE,14
10.4126,13.3493,178.2032,26.8000,3581.7342,8.8176,24.0481,1.2959,-0.9697,0.6539,-0.3616,0.0905,15.5024,-38.4295,8.0288,10.2103,104.2460,38.4000,3391.0563,19.0381,41.0822,0.9031,-0.5091,0.4979,-0.2982,4.2198,1.0086,-44.4257,EE,14
10.4133,13.2450,175.4294,26.0000,3482.5073,10.0200,22.0441,1.3395,-1.0363,0.6823,-0.3005,-1.5657,15.5617,-41.2990,8.8093,11.1565,124.4552,35.0000,3335.2292,19.6393,39.2786,1.0627,-0.6549,0.5430,-0.3525,10.2307,1.7674,-44.6872,EE,14
8.1413,10.7229,114.9757,29.6000,3234.3639,10.4208,18.8377,1.1920,-0.9141,0.5972,-0.2258,-3.7772,15.5087,-41.9593,9.5306,12.2589,150.2724,33.6000,3250.3615,18.8377,38.6774,1.1898,-0.7812,0.6256,-0.4000,16.7762,0.2831,-46.9100,EE,14
5.7410,7.6862,59.0775,29.6000,2833.3319,9.0180,14.8297,0.9407,-0.8148,0.4151,-0.3138,7.2857,19.5345,-44.0983,6.4173,9.0774,82.3728,33.0000,2646.3832,16.4329,28.6573,1.0781,-0.7037,0.5676,-0.3575,1.1560,-5.0775,-50.4527,EE,14
4.4741,5.9993,35.9914,25.6000,2239.8991,5.0100,6.8136,0.8510,-0.6988,0.3654,-0.3261,6.9017,14.0668,-32.0936,4.1135,5.3748,28.8877,33.8000,2280.6509,13.6273,22.0441,0.6068,-0.4573,0.3253,-0.2812,-3.7347,-4.6086,-31.2135,EE,14
3.4913,4.3358,18.7994,25.0000,1882.2736,3.0060,3.6072,0.6369,-0.4843,0.4415,-0.3296,-1.9128,1.7623,-8.1387,4.2394,5.4847,30.0813,34.2000,2322.4124,13.2265,21.4429,0.6429,-0.4950,0.3617,-0.3011,3.2228,0.2836,-3.5832,EE,14
13.6491,18.8350,354.7568,25.8000,4231.5759,11.4228,30.0601,1.4558,-1.1886,0.7950,-0.3732,0.3232,5.4466,-13.4022,9.8880,13.7361,188.6788,29.6000,3137.5193,13.4269,36.0721,1.2224,-0.7055,0.4973,-0.3191,2.2018,-0.2462,-16.2887,EE,15
13.6659,18.7185,350.3757,29.0000,4561.9845,13.6273,33.8677,1.3894,-1.1501,0.7757,-0.3633,-1.7415,9.0037,-23.6086,6.4953,8.2497,68.0548,32.4000,2703.6714,13.6273,29.2585,0.9551,-0.5727,0.4718,-0.3273,8.5626,-1.4551,-28.9995,EE,15
15.2209,20.3301,413.3021,28.4000,4940.8404,15.6313,38.4770,1.4793,-1.2869,0.9029,-0.4368,-5.3341,13.9347,-35.9225,7.9865,11.0221,121.4700,36.4000,3470.0188,17.2345,38.4770,1.0197,-0.6869,0.5086,-0.3769,10.7434,-4.9952,-42.6798,EE,15
18.3967,23.8108,566.9532,28.0000,5392.5744,13.0261,42.4850,1.5314,-1.2636,0.8352,-0.3908,-3.1589,15.9225,-41.4318,9.8892,12.9451,167.5738,38.8000,4072.1221,20.8417,48.0962,1.0649,-0.7212,0.5470,-0.3581,4.8532,-4.3052,-45.9822,EE,15
17.2250,22.5456,508.3030,31.2000,5562.6608,12.2244,42.2846,1.4369,-1.1520,0.7245,-0.3279,-1.1622,15.8121,-39.1012,11.1870,14.4845,209.7569,37.6000,4380.0351,20.8417,52.1042,1.0973,-0.7320,0.5522,-0.3388,5.0053,-2.3745,-42.8898,EE,15
14.8864,19.2515,370.6115,33.6000,5485.1372,15.6313,42.6854,1.4097,-1.2513,0.8119,-0.3461,-2.2014,16.4768,-35.1681,14.1398,18.9170,357.8514,36.2000,5195.0868,19.2385,55.9118,1.2197,-0.8523,0.5946,-0.3287,6.9789,-2.0818,-40.2278,EE,15
12.2932,15.8909,252.5201,33.6000,4862.6344,17.8357,39.8798,1.3723,-1.2405,0.8098,-0.3510,-1.0599,14.8543,-30.4740,14.6206,19.5464,382.0249,37.4000,5416.2757,18.6373,56.1122,1.2061,-0.8656,0.6249,-0.3462,5.7015,-1.7436,-33.9162,EE,15
9.3721,12.2432,149.8943,33.4000,4079.2847,17.8357,31.8637,1.1943,-1.0553,0.7338,-0.3837,4.4224,12.9928,-28.0892,13.4009,17.8497,318.5731,35.8000,5080.1561,18.4369,54.7094,1.2044,-0.9310,0.6054,-0.3532,1.4703,-2.3823,-30.7606,EE,15
6.5339,8.6444,74.7243,28.8000,3096.5802,13.2265,19.6393,1.0377,-0.9071,0.6223,-0.3543,8.6664,10.6797,-25.6803,11.2975,15.2210,231.6693,33.0000,4250.0478,18.2365,47.2946,1.2116,-0.9411,0.5404,-0.2975,-5.7881,-1.1692,-30.9284,EE,15
4.5662,5.8022,33.6648,22.6000,2265.4782,6.6132,8.4168,0.8271,-0.7360,0.4018,-0.3245,5.8627,5.9516,-17.8693,8.1373,11.1925,125.2196,34.8000,3318.6764,16.0321,34.0681,1.0778,-0.7389,0.4014,-0.2441,-4.3596,0.0012,-20.8277,EE,15
4.3715,5.9079,34.8986,23.8000,2237.1621,5.6112,8.0160,0.7410,-0.6686,0.3256,-0.2792,0.7511,-0.0512,-4.6387,6.8676,9.6432,92.9861,33.6000,2979.9018,15.8317,29.6593,1.0403,-0.7806,0.4722,-0.3245,0.8495,1.2393,-2.3660,EE,15
15.1795,21.2591,451.7865,27.8000,4699.6446,11.2224,33.2665,1.4306,-1.0502,0.6224,-0.3050,0.0557,0.9241,-1.5188,11.7359,16.1265,260.0553,32.8000,4357.7661,16.8337,48.0962,1.2591,-0.9561,0.6432,-0.3779,0.6125,-0.4338,-2.6486,EE,16
13.0136,18.4110,338.6018,25.6000,3862.3478,10.4208,25.8517,1.4766,-1.1184,0.6766,-0.3063,-0.0441,1.9577,-4.6128,8.1555,11.2716,127.0490,33.2000,3226.4622,15.4309,36.6733,1.2001,-0.9097,0.6778,-0.4083,2.6564,-0.3214,-8.1873,EE,16
10.9728,14.2349,202.6138,24.8000,3536.8925,11.8236,25.0501,1.2780,-0.9194,0.5787,-0.2907,-0.5438,4.8506,-12.0826,6.9067,9.1107,83.0025,34.6000,2800.2622,15.0301,30.8617,1.0371,-0.6435,0.4895,-0.3231,6.2739,-0.8114,-18.8209,EE,16
12.5675,16.7845,281.7170,26.8000,3707.1826,10.4208,25.4509,1.3089,-0.8710,0.5430,-0.2677,-1.8343,8.6847,-23.8607,8.1914,11.0750,122.6460,34.6000,3154.1860,15.2305,36.0721,1.1050,-0.7001,0.5600,-0.3330,7.5794,-2.0250,-31.6213,EE,16
14.2227,18.5592,344.4391,26.0000,3899.0158,9.4188,29.0581,1.4512,-1.0907,0.7314,-0.3612,-1.8636,11.2113,-34.2829,9.3516,12.2501,150.0516,36.0000,3621.7348,16.8337,45.0902,1.1020,-0.7227,0.6205,-0.3635,6.6772,-2.6219,-40.9747,EE,16
13.9192,18.2253,332.0992,28.2000,4427.5490,13.2265,34.8697,1.3423,-1.0168,0.6547,-0.3343,-0.8933,13.0216,-40.4159,8.7269,11.0551,122.1920,40.8000,3751.1598,21.6433,46.4930,0.9236,-0.5458,0.4962,-0.3296,4.5810,-3.1236,-44.0811,EE,16
11.7325,16.0112,256.3479,30.2000,4224.8751,13.4269,29.8597,1.2730,-0.9836,0.6076,-0.2985,-1.7629,13.7182,-42.0572,9.5328,12.4263,154.4130,39.0000,4251.0678,24.2485,49.0982,0.9516,-0.7021,0.4978,-0.3809,6.8422,-2.6101,-44.0740,EE,16
11.5414,15.3225,234.7785,31.4000,4309.8309,13.6273,32.6653,1.3265,-1.0975,0.7598,-0.3581,-1.6933,12.5079,-42.2936,14.1066,19.2827,371.7878,35.2000,5430.8712,21.4429,56.3126,1.1889,-0.8674,0.6191,-0.3914,12.0079,-0.1918,-46.1386,EE,16
13.1472,16.9543,287.4472,33.2000,4964.0481,16.4329,39.6794,1.3119,-1.1142,0.7710,-0.3841,6.6226,15.6267,-48.2495,16.0835,22.2370,494.4752,32.2000,5436.9219,18.4369,55.1102,1.2770,-0.8968,0.5783,-0.3636,3.9816,-1.7404,-50.8642,EE,16
10.5991,14.2916,204.2476,30.6000,4444.1720,16.0321,32.6653,1.2754,-1.1783,0.7874,-0.4096,13.2504,11.0924,-43.6319,12.1017,17.7275,314.2394,34.0000,4412.5376,19.6393,47.6954,1.2793,-0.9660,0.6115,-0.3669,-6.6970,3.4025,-44.3130,EE,16
7.8559,10.5828,111.9935,27.8000,3617.1712,13.2265,24.0481,1.1250,-1.0784,0.6820,-0.3978,3.4332,0.9913,-24.4255,9.7215,13.4020,179.6126,37.0000,3858.2848,20.2405,44.8898,1.1297,-0.8059,0.5556,-0.3614,2.1705,5.3284,-16.8554,EE,16
6.4728,8.6576,74.9545,27.4000,3039.7169,10.0200,17.8357,1.0330,-0.9279,0.5624,-0.3198,-4.2951,-0.6225,-4.2498,10.0324,13.2638,175.9295,35.2000,4009.3854,18.8377,47.4950,1.1245,-0.8066,0.5090,-0.3021,3.6899,-0.9558,4.4743,EE,16
5.8919,7.9443,63.1056,26.6000,2879.1138,10.2204,16.2325,0.9818,-0.8753,0.4672,-0.2468,-0.3293,-0.6873,4.6602,9.2424,12.2403,149.8260,34.0000,3860.9158,18.2365,43.4870,1.1091,-0.8474,0.5214,-0.2989,-3.1421,0.1924,3.6675,EE,16
6.2347,8.6300,74.4764,26.6000,3162.3741,11.2224,18.2365,0.9731,-1.0119,0.4587,-0.2931,1.1067,-1.3325,1.2585,10.0179,13.3422,177.9876,31.8000,3807.1818,17.2345,41.8838,1.0999,-0.7617,0.4933,-0.3343,-0.5230,1.3841,0.0816,EE,16
19.5547,24.5090,600.6121,34.4000,6672.4694,18.8377,53.5070,1.2344,-0.9070,0.6291,-0.3636,-0.5243,15.0348,-42.1962,14.3625,18.4736,341.2567,42.6000,6300.9237,25.0501,63.5271,1.0488,-0.8157,0.5112,-0.3537,4.2623,-0.9340,-42.0844,EE,17
17.8478,22.4709,504.8988,32.8000,6219.2045,18.0361,54.7094,1.2890,-0.9820,0.6918,-0.3555,2.9612,14.1743,-40.0676,16.9524,21.7156,471.5652,39.6000,6684.1711,21.8437,65.3307,1.1778,-0.9446,0.7037,-0.4750,0.4978,0.0258,-38.2329,EE,17
19.0564,24.1869,584.9340,33.0000,6117.9402,18.4369,51.3026,1.4189,-1.1322,0.7268,-0.2951,2.6440,12.0683,-35.5781,16.8653,22.3834,501.0114,36.6000,6220.9835,20.0401,63.1263,1.2181,-0.9265,0.6875,-0.4608,0.3906,0.6856,-35.0661,EE,17
15.4125,20.7178,429.2254,32.4000,4922.4582,14.0281,38.0762,1.4592,-1.1848,0.7603,-0.3119,-1.0385,11.7080,-32.6360,12.8152,17.8034,316.9615,33.4000,4890.8018,18.2365,51.5030,1.1918,-0.8932,0.5965,-0.3799,4.0195,0.0718,-34.7239,EE,17
9.9869,14.2413,202.8154,24.4000,3104.6083,6.4128,19.6393,1.4203,-1.0762,0.8374,-0.4684,-0.7272,9.9942,-25.8207,8.8817,11.7653,138.4108,31.4000,3561.6501,15.0301,39.8798,1.0916,-0.8446,0.5664,-0.3683,3.6009,0.7355,-31.9508,EE,17
7.0980,10.0834,101.6685,19.4000,2341.4102,4.8096,10.4208,1.3082,-0.9122,0.7074,-0.3768,1.4115,4.4207,-10.5850,7.1005,9.5261,90.7421,34.6000,3066.7244,15.4309,34.6693,1.0342,-0.7628,0.5193,-0.3306,0.6481,1.5208,-17.0255,EE,17
15.5238,21.1016,445.1870,34.2000,5368.4015,13.8277,40.4810,1.3382,-1.0830,0.7800,-0.4233,0.0335,0.7937,-2.0682,13.7615,18.6232,346.8124,35.6000,5522.4066,21.4429,57.3146,1.1996,-0.9897,0.6289,-0.3807,1.1225,-0.3136,-3.6836,EE,18
15.3410,20.2064,408.2029,34.2000,5034.0724,13.6273,38.0762,1.3487,-1.0516,0.6982,-0.3435,-0.3509,4.2808,-8.7427,14.0108,19.1382,366.2509,35.8000,5327.2334,20.6413,54.1082,1.2067,-0.9440,0.5899,-0.3897,3.6521,-0.2581,-15.9163,EE,18
14.9587,21.1040,445.2964,30.4000,4932.6878,14.2285,35.6713,1.3605,-1.0441,0.6344,-0.3298,-0.4562,7.6820,-18.4576,14.9303,20.1294,405.1942,34.2000,5636.3057,21.0421,58.1162,1.1884,-0.9059,0.5726,-0.4254,3.5901,0.4928,-26.8480,EE,18
15.7764,22.5240,507.3250,29.4000,5267.9237,14.6293,37.2745,1.2781,-0.9378,0.5743,-0.3371,-1.6282,8.8454,-24.8738,12.3725,16.4457,270.4001,38.4000,5136.2339,22.6453,56.5130,1.0209,-0.7307,0.4831,-0.3836,2.9508,0.6613,-37.2134,EE,18
17.9485,23.9221,572.2512,28.6000,5802.4362,13.8277,41.0822,1.3554,-1.1014,0.7297,-0.3920,-2.5705,10.1715,-29.3651,11.0509,14.5365,211.3044,39.2000,4554.8956,22.4449,50.5010,0.9886,-0.6593,0.4854,-0.3469,4.6806,0.6431,-44.0866,EE,18
16.9379,22.9292,525.6509,28.0000,5683.4369,14.2285,40.4810,1.4339,-1.2517,0.8404,-0.3951,-2.6080,12.6021,-38.0972,12.2717,15.9856,255.4748,35.6000,4714.3770,18.6373,50.1002,1.1068,-0.8034,0.5843,-0.3479,4.1513,0.6135,-42.7353,EE,18
15.4059,21.5262,463.3760,29.4000,5431.1771,14.4289,40.2806,1.3941,-1.1546,0.7315,-0.3453,-2.5741,13.4736,-41.3389,13.1550,17.2099,296.1592,36.6000,5097.3254,18.8377,50.7014,1.1586,-0.8806,0.5799,-0.3471,2.0789,1.9418,-43.6993,EE,18
15.8525,21.5855,465.9283,29.4000,5441.7389,15.6313,43.6874,1.4340,-1.1788,0.7128,-0.3585,-1.0595,13.7504,-39.6622,11.0195,15.2744,233.3054,33.2000,4247.3459,17.0341,42.4850,1.2206,-0.9615,0.6279,-0.3508,1.6556,4.6716,-45.4365,EE,18
13.1678,17.6032,309.8714,29.8000,4779.5318,15.2305,37.0741,1.3390,-1.0919,0.6818,-0.3693,0.4623,14.0521,-40.6700,6.9996,10.1076,102.1436,31.6000,2883.7292,12.8257,29.2585,1.1418,-0.9099,0.6322,-0.3337,-0.3317,4.2435,-27.8310,EE,18
9.5789,12.9060,166.5616,28.2000,3684.8608,11.6232,24.4489,1.1208,-0.7865,0.5093,-0.3162,0.5903,13.2127,-36.5782,5.5149,7.5244,56.6163,32.8000,2491.7703,11.8236,24.0481,0.9511,-0.6496,0.4784,-0.3873,-0.7887,0.9025,-4.6815,EE,18
6.6777,9.2343,85.2706,25.8000,2764.7942,8.2164,15.4309,1.0013,-0.6683,0.3957,-0.3036,3.2058,6.4059,-20.4437,4.9144,6.5715,43.1842,33.4000,2399.1876,13.6273,22.4449,0.8660,-0.6098,0.4884,-0.3643,0.6584,-0.1541,1.4396,EE,18
6.4279,8.2703,68.3977,26.4000,2562.8447,7.4148,13.4269,1.0214,-0.6497,0.5180,-0.3822,34.8876,-4.4594,-1.8100,4.7770,6.3232,39.9786,34.2000,2447.5161,16.0321,24.0481,0.7034,-0.4550,0.4275,-0.2667,-44.2492,3.1455,-5.9830,PR,19
8.0092,10.2186,104.4023,28.4000,3121.6829,10.4208,20.0401,1.1016,-0.8073,0.6144,-0.3565,26.3441,-1.6821,-1.2580,5.6049,7.2899,53.1386,38.0000,2864.7690,18.0361,29.0581,0.7298,-0.5298,0.4269,-0.3067,-38.1050,1.8421,-4.6414,PR,19
10.7890,13.6042,185.0741,35.0000,4835.9772,19.8397,38.0762,0.9848,-0.8417,0.6399,-0.3595,17.2131,1.0390,-0.5421,8.1222,11.0348,121.7167,41.2000,3865.2626,22.0441,40.6814,0.9662,-0.7798,0.5342,-0.3157,-29.6137,-0.0060,-3.8982,PR,19
20.0578,29.7439,884.6988,44.2000,11360.9817,29.0581,63.5271,0.6721,-0.7991,0.3654,-0.3081,10.8148,1.6327,-0.2471,12.5266,16.4270,269.8397,41.6000,5628.1985,25.0501,55.9118,0.9389,-0.7073,0.4930,-0.2982,-22.1151,0.0852,-2.6929,PR,19
35.8703,49.7412,2474.1192,46.6000,20327.6897,33.6673,79.9599,0.6295,-0.8386,0.3757,-0.3879,6.2756,0.2977,-0.9908,18.0155,23.2500,540.3624,42.2000,8422.6664,29.0581,70.7415,0.9391,-0.7943,0.4862,-0.2632,-15.0755,1.1872,-1.4861,PR,19
43.7262,57.7788,3338.3850,48.6000,25518.6647,38.8778,86.1723,0.6006,-0.8569,0.3997,-0.3970,2.7936,-0.7632,-1.8104,22.9519,29.4383,866.6104,41.0000,10386.9112,29.8597,76.5531,1.0099,-0.8436,0.5331,-0.3127,-6.2544,0.7406,-0.5915,PR,19
39.0933,50.7469,2575.1834,51.6000,23069.4836,38.2766,84.1683,0.5674,-0.7725,0.3644,-0.3353,0.4503,-0.0623,-1.0539,23.6131,30.8247,950.0533,42.6000,9692.8867,26.0521,75.1503,1.0549,-0.7714,0.5301,-0.3621,0.1069,-0.8612,0.0873,PR,19
35.2498,45.3516,2056.7373,49.2000,19714.8516,36.0721,81.1623,0.6133,-0.6503,0.3771,-0.3652,-0.4290,0.3845,0.1698,22.4914,29.9354,896.1230,45.0000,9065.7097,25.4509,74.9499,1.1222,-0.8127,0.5671,-0.3833,1.1719,-0.9969,0.5465,PR,19
36.7510,48.6263,2364.4950,48.8000,20641.9562,36.0721,80.5611,0.6529,-0.7211,0.4352,-0.4068,-0.5372,0.0016,-0.2848,20.4339,27.4580,753.8658,42.6000,8878.4956,28.0561,71.9439,1.0611,-0.8041,0.5624,-0.3978,1.0205,0.1555,0.0461,PR,19
37.5806,49.1844,2418.7235,48.8000,21288.3569,37.0741,82.1643,0.6677,-0.7638,0.4489,-0.3886,-0.2596,0.3995,-2.0260,18.1805,24.3585,593.3369,40.8000,8627.9420,31.2625,70.5411,0.9795,-0.8176,0.4864,-0.3423,1.7112,0.8982,-1.6661,PR,19
40.3331,54.1978,2937.3995,46.2000,22189.2503,35.6713,82.3647,0.7236,-0.8719,0.4363,-0.3869,-1.0877,0.7210,-3.2337,39.6852,57.0603,3255.7990,35.4000,13015.8261,26.0521,75.3507,1.2418,-0.8182,0.5640,-0.3378,2.7458,0.8653,-1.4136,PR,19
38.4806,52.7678,2784.1593,48.2000,21479.0594,35.4709,80.9619,0.6730,-0.8137,0.3919,-0.3802,-1.4110,0.0985,-1.9263,55.0429,67.6242,4572.9961,33.0000,15525.3068,19.2385,81.7635,1.2465,-0.7933,0.5617,-0.3678,2.0416,-0.0297,0.2338,PR,19
38.8924,51.4516,2647.2204,50.2000,23301.7980,38.0762,85.1703,0.5497,-0.7172,0.3347,-0.2851,-0.4296,0.0422,-0.1725,41.1206,49.3755,2437.9249,37.8000,12525.4627,18.6373,82.9659,1.2347,-0.8147,0.5441,-0.3477,0.7640,-0.6301,0.3148,PR,19
37.9199,50.2228,2522.2866,49.8000,22443.8625,37.2745,83.3667,0.5468,-0.7586,0.3266,-0.2853,-0.2884,0.2309,-0.0708,26.5526,33.5979,1128.7750,41.4000,9804.2966,21.6433,77.3547,1.1721,-0.8024,0.4894,-0.2867,0.6503,-0.4532,0.1844,PR,19
32.5836,42.3014,1789.1755,47.8000,17987.6454,34.8697,79.7595,0.6898,-0.7520,0.4207,-0.3561,-0.4276,-0.0627,0.1056,19.1134,24.4367,597.1479,42.4000,7836.2777,24.2485,69.1383,1.0572,-0.7608,0.5092,-0.2991,0.5929,-0.3868,0.4730,PR,19
30.8050,40.1909,1615.2078,44.8000,16659.6246,32.6653,79.9599,0.7240,-0.7195,0.4082,-0.3474,-0.2280,-0.1142,0.3067,18.1492,23.7999,566.2986,40.4000,7700.7600,26.4529,68.9379,1.0926,-0.8425,0.5514,-0.3451,0.2616,-0.3533,0.3626,PR,19
28.1043,36.6483,1343.0149,46.4000,15271.3391,33.8677,77.9559,0.7246,-0.7125,0.4122,-0.3382,-0.0757,-0.0007,0.1138,16.9638,22.4303,503.1091,40.8000,7885.3778,31.2625,73.3467,1.0016,-0.8281,0.5316,-0.4081,0.2180,-0.3037,0.0902,PR,19
27.1830,35.3320,1248.2937,47.8000,14761.8091,34.0681,74.5491,0.7137,-0.7012,0.4395,-0.2631,-0.1534,0.0027,0.0684,16.3922,21.7259,472.0125,41.0000,7658.3864,30.6613,74.1483,0.9837,-0.8050,0.5127,-0.3743,0.3194,-0.2761,0.1831,PR,19
26.6283,34.9695,1222.8630,49.2000,15346.8774,37.0741,78.7575,0.6236,-0.7010,0.3851,-0.2929,-0.1918,0.0580,0.1115,17.0427,22.3394,499.0135,41.8000,7768.1337,27.6553,71.9439,1.0134,-0.8404,0.4881,-0.3123,0.2388,-0.2161,0.1699,PR,19
27.1401,35.9051,1289.1691,50.8000,15592.4409,38.2766,81.3627,0.6362,-0.6877,0.4031,-0.3356,-0.2404,0.0442,0.1352,17.4146,22.6201,511.6175,42.0000,7850.4246,24.8497,69.5391,1.0175,-0.8485,0.4930,-0.3322,0.2377,-0.1255,0.0584,PR,19
11.5793,18.1365,328.9311,38.8000,6475.5582,22.2445,42.0842,0.7071,-0.8656,0.3731,-0.3380,11.9162,-0.1338,0.7032,4.8213,6.5812,43.3120,35.6000,2690.0225,18.4369,26.4529,0.6403,-0.6309,0.3610,-0.3123,-14.1662,-1.9499,-1.3394,PR,20
10.8054,15.1452,229.3727,40.8000,6216.5494,22.6453,43.2866,0.6505,-0.7942,0.4303,-0.3776,20.7657,-1.4247,0.3305,4.6180,5.8978,34.7829,36.8000,2497.2329,17.4349,25.0501,0.6297,-0.5085,0.3589,-0.3003,-25.3053,-1.4327,-2.9689,PR,20
10.1779,13.9586,194.8398,41.4000,5858.4293,23.6473,41.8838,0.6207,-0.7398,0.3845,-0.3279,25.9878,-2.4203,-0.2158,4.7684,6.3489,40.3083,37.2000,2478.5522,15.0301,23.6473,0.6764,-0.4678,0.3745,-0.2669,-31.0555,-0.7519,-4.3814,PR,20
9.9524,13.3437,178.0555,42.2000,5640.8513,25.6513,42.2846,0.6109,-0.7067,0.3049,-0.2646,29.0123,-3.2760,-0.4302,4.7657,6.3251,40.0067,34.0000,2489.0462,15.0301,24.6493,0.6467,-0.4865,0.3989,-0.2864,-34.3479,-0.1678,-4.9858,PR,20
10.7648,14.7289,216.9207,42.6000,6377.0410,26.6533,46.2926,0.6284,-0.8102,0.3691,-0.2817,29.2123,-3.3439,-0.2100,4.5848,5.8123,33.7798,36.4000,2596.4105,18.4369,25.6513,0.5758,-0.5494,0.3392,-0.2746,-34.8267,0.2642,-4.5352,PR,20
11.6642,16.0376,257.2036,44.8000,6968.2167,28.8577,50.7014,0.6284,-0.8043,0.4263,-0.3784,25.6226,-1.8627,-0.4349,4.7447,5.9327,35.1966,40.6000,2737.1562,21.6433,28.0561,0.5597,-0.5345,0.3393,-0.2176,-32.9044,-0.4334,-4.3129,PR,20
12.9259,18.1206,328.3565,45.4000,7477.6585,32.2645,53.5070,0.6147,-0.7585,0.3896,-0.4013,20.1424,-0.8439,-1.1662,5.3305,6.7366,45.3806,41.2000,3105.9842,25.2505,35.4709,0.5886,-0.5740,0.4258,-0.2764,-29.5906,-0.0207,-4.0192,PR,20
16.1636,22.7835,519.0890,46.2000,9352.4166,34.4689,60.1202,0.6157,-0.7484,0.3931,-0.3647,14.1736,-0.4775,-0.6680,7.9456,10.6242,112.8735,42.4000,3892.3592,24.4489,45.2906,0.8710,-0.6444,0.5619,-0.3734,-25.7872,0.7010,-2.6226,PR,20
24.9836,33.8353,1144.8267,47.6000,14263.5644,34.2685,71.5431,0.5114,-0.7411,0.2656,-0.3396,8.9154,0.0556,-0.6456,10.7645,14.0005,196.0147,42.6000,5017.1684,24.8497,55.9118,0.9050,-0.6711,0.5780,-0.3791,-22.5397,1.0040,-2.6703,PR,20
31.2926,41.5377,1725.3774,47.8000,18522.5217,36.0721,79.3587,0.5294,-0.8202,0.3035,-0.3897,3.9814,0.6843,-1.6487,12.3528,15.7309,247.4602,43.8000,6118.6825,28.4569,63.3267,0.8659,-0.7436,0.5180,-0.3680,-13.3820,1.0594,-2.8793,PR,20
34.4934,47.5003,2256.2661,48.4000,21619.9986,39.4790,81.9639,0.5552,-0.8569,0.3645,-0.4264,0.5082,0.8972,-2.4345,13.4627,16.7452,280.4005,41.8000,6277.0573,28.0561,63.7275,0.9937,-0.9097,0.5912,-0.3941,-2.6106,0.7932,-1.6639,PR,20
